ENT,SEXO,EDAD,P3_6,P3_7,P3_8,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_12_6,P3_12_7,P3_12_8,P3_13,P3_14,P3_15,P3_16,P3_17_1,P3_17_2,P3_17_3,P3_17_4,P3_17_5,P3_17_6,P3_17_7,P3_17_8,P3_18,P3_20,P3_23,P3_24,P3_25_1,P3_25_2,P3_25_3,P3_25_4,P3_25_5,P3_26,FACTOR,P3_13_w,P3_7_w,P3_8_w,P3_11_w,P3_12_1_w,P3_12_2_w,P3_12_3_w,P3_12_4_w,P3_12_5_w,P3_12_6_w,P3_12_7_w,P3_12_8_w,P3_14_w,P3_16_w,P3_17_1_w,P3_17_2_w,P3_17_3_w,P3_17_4_w,P3_17_5_w,P3_17_6_w,P3_17_7_w,P3_17_8_w,P3_20_w,P3_23_w,Region,gender_string,P3_6_string,P3_15_string
15,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,23671,23671.0,23671.0,,23671.0,0.0,0.0,0.0,23671.0,0.0,0.0,0.0,0.0,23671,,,,,,,,,,23671.0,23671.0,Southcenter,female,public,public
15,1,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,23671,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,23671,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,23,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,23671,,,,,,,,,,,,,23671,,,,,,,,,,23671.0,0.0,Southcenter,female,public,public
15,1,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,4,24130,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,24130,24130.0,24130.0,,24130.0,0.0,0.0,0.0,24130.0,24130.0,0.0,0.0,0.0,24130,,,,,,,,,,24130.0,24130.0,Southcenter,female,public,public
15,2,17,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3,24130,0.0,24130.0,,24130.0,0.0,0.0,0.0,24130.0,0.0,0.0,0.0,0.0,24130,,,,,,,,,,24130.0,24130.0,Southcenter,female,public,public
15,1,9,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,22785,22785.0,22785.0,,22785.0,0.0,22785.0,0.0,0.0,22785.0,0.0,0.0,0.0,22785,,,,,,,,,,22785.0,22785.0,Southcenter,male,private,private
15,2,7,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4752,0.0,4752.0,,4752.0,0.0,4752.0,0.0,0.0,0.0,0.0,0.0,0.0,4752,,,,,,,,,,4752.0,4752.0,Southcenter,female,private,private
15,2,12,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4752,0.0,4752.0,,4752.0,0.0,4752.0,0.0,4752.0,0.0,0.0,0.0,0.0,4752,,,,,,,,,,4752.0,4752.0,Southcenter,female,private,private
15,2,17,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,4752,0.0,4752.0,,4752.0,0.0,4752.0,0.0,4752.0,0.0,0.0,0.0,0.0,4752,,,,,,,,,,4752.0,4752.0,Southcenter,female,public,public
15,1,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,2,4752,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,1,22,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,4752,0.0,4752.0,,4752.0,0.0,4752.0,0.0,4752.0,0.0,0.0,0.0,0.0,4752,,,,,,,,,,4752.0,0.0,Southcenter,male,private,private
15,1,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,16926,16926.0,16926.0,,16926.0,0.0,0.0,0.0,16926.0,16926.0,0.0,0.0,0.0,16926,,,,,,,,,,16926.0,16926.0,Southcenter,male,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,16926,16926.0,16926.0,,16926.0,0.0,0.0,0.0,16926.0,16926.0,0.0,0.0,0.0,16926,,,,,,,,,,16926.0,16926.0,Southcenter,female,public,public
15,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,16926,16926.0,16926.0,,16926.0,0.0,0.0,0.0,16926.0,16926.0,0.0,0.0,0.0,16926,,,,,,,,,,16926.0,16926.0,Southcenter,female,public,public
15,1,10,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,16926,67704.0,16926.0,,16926.0,0.0,16926.0,0.0,0.0,0.0,0.0,0.0,0.0,16926,,,,,,,,,,16926.0,16926.0,Southcenter,male,public,public
15,2,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,15716,15716.0,15716.0,,15716.0,0.0,0.0,0.0,15716.0,15716.0,0.0,0.0,0.0,15716,,,,,,,,,,15716.0,15716.0,Southcenter,female,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,15716,15716.0,15716.0,,15716.0,0.0,0.0,0.0,15716.0,15716.0,0.0,0.0,0.0,15716,,,,,,,,,,15716.0,15716.0,Southcenter,female,public,public
15,2,15,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,3,15716,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,15716,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,25,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,15716,0.0,15716.0,,15716.0,0.0,0.0,0.0,15716.0,0.0,0.0,0.0,0.0,15716,,,,,,,,,,15716.0,0.0,Southcenter,male,public,public
15,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,41573,0.0,41573.0,,41573.0,0.0,0.0,0.0,41573.0,0.0,0.0,0.0,0.0,41573,,,,,,,,,,41573.0,0.0,Southcenter,male,public,public
15,1,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,41573,41573.0,41573.0,,41573.0,0.0,0.0,0.0,41573.0,0.0,0.0,0.0,0.0,41573,,,,,,,,,,41573.0,0.0,Southcenter,male,public,public
15,2,5,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,14324,,14324.0,,14324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14324.0,14324,,,,,,,,,,14324.0,14324.0,Southcenter,female,public,public
15,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,14324,14324.0,14324.0,,14324.0,0.0,0.0,0.0,0.0,14324.0,0.0,0.0,0.0,14324,,,,,,,,,,14324.0,14324.0,Southcenter,female,public,public
15,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,2.0,,,,,,,,,5,14324,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,19283,19283.0,19283.0,,19283.0,0.0,0.0,0.0,19283.0,0.0,0.0,0.0,0.0,19283,,,,,,,,,,19283.0,19283.0,Southcenter,female,public,public
15,1,11,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,19283,0.0,19283.0,,19283.0,0.0,0.0,0.0,19283.0,0.0,0.0,0.0,0.0,19283,,,,,,,,,,19283.0,19283.0,Southcenter,male,public,public
15,2,3,,,,,,,,,,,,,,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2,20636,,,,,,,,,,,,,0,20636.0,20636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Southcenter,female,public,public
15,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,20636,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,5,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,16731,0.0,16731.0,,16731.0,0.0,0.0,0.0,16731.0,0.0,0.0,0.0,0.0,16731,,,,,,,,,,16731.0,16731.0,Southcenter,female,public,public
15,1,9,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,16731,0.0,16731.0,,16731.0,0.0,0.0,0.0,16731.0,0.0,0.0,0.0,0.0,16731,,,,,,,,,,16731.0,16731.0,Southcenter,male,public,public
15,1,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,16731,0.0,16731.0,,16731.0,0.0,0.0,0.0,16731.0,0.0,0.0,0.0,0.0,16731,,,,,,,,,,16731.0,16731.0,Southcenter,male,public,public
15,2,16,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,3,16731,0.0,16731.0,,16731.0,0.0,0.0,0.0,16731.0,0.0,0.0,0.0,0.0,0,16731.0,0.0,16731.0,0.0,0.0,0.0,0.0,16731.0,0.0,,,Southcenter,female,public,public
15,1,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,1,16731,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,12344,0.0,12344.0,,12344.0,0.0,0.0,0.0,12344.0,0.0,0.0,0.0,0.0,12344,,,,,,,,,,12344.0,12344.0,Southcenter,female,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,12344,0.0,12344.0,,12344.0,0.0,0.0,0.0,12344.0,0.0,0.0,0.0,0.0,12344,,,,,,,,,,12344.0,12344.0,Southcenter,female,public,public
15,1,23,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2,12344,,,,,,,,,,,,,12344,,,,,,,,,,12344.0,0.0,Southcenter,male,public,public
15,2,5,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,14255,14255.0,14255.0,,14255.0,0.0,14255.0,0.0,14255.0,14255.0,0.0,0.0,0.0,14255,,,,,,,,,,14255.0,14255.0,Southcenter,female,public,public
15,2,16,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2,14255,0.0,14255.0,,14255.0,0.0,14255.0,0.0,14255.0,0.0,0.0,0.0,0.0,14255,,,,,,,,,,14255.0,14255.0,Southcenter,female,public,public
15,2,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,14255,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,14255,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,14255,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,18,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,9215,0.0,9215.0,,9215.0,9215.0,0.0,0.0,9215.0,0.0,0.0,0.0,0.0,9215,,,,,,,,,,9215.0,0.0,Southcenter,female,public,public
15,2,20,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,9215,9215.0,9215.0,,9215.0,9215.0,0.0,9215.0,9215.0,9215.0,0.0,0.0,0.0,9215,,,,,,,,,,9215.0,0.0,Southcenter,female,public,public
15,1,25,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,9215,9215.0,9215.0,,9215.0,0.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,9215,,,,,,,,,,9215.0,0.0,Southcenter,male,public,public
15,2,11,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,18931,18931.0,18931.0,,18931.0,18931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18931,,,,,,,,,,18931.0,18931.0,Southcenter,female,public,public
15,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,6.0,,,,,,,,,5,18931,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,4,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,29214,,,,,,,,,,,,,29214,,,,,,,,,,29214.0,29214.0,Southcenter,male,public,public
15,1,15,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,29214,87642.0,29214.0,,29214.0,0.0,29214.0,0.0,29214.0,0.0,0.0,0.0,0.0,29214,,,,,,,,,,29214.0,29214.0,Southcenter,male,public,public
15,1,19,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,29214,87642.0,29214.0,,29214.0,0.0,29214.0,0.0,29214.0,0.0,0.0,0.0,0.0,29214,,,,,,,,,,29214.0,0.0,Southcenter,male,public,public
15,2,5,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,7423,7423.0,7423.0,,7423.0,0.0,0.0,0.0,7423.0,0.0,0.0,0.0,0.0,7423,,,,,,,,,,7423.0,7423.0,Southcenter,female,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,7423,7423.0,7423.0,,7423.0,0.0,0.0,7423.0,0.0,0.0,0.0,0.0,0.0,7423,,,,,,,,,,7423.0,7423.0,Southcenter,female,public,public
15,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,7423,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,7423,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,8,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,28313,28313.0,28313.0,,28313.0,0.0,0.0,28313.0,0.0,0.0,0.0,0.0,0.0,28313,,,,,,,,,,28313.0,28313.0,Southcenter,male,private,private
15,1,15,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1,28313,28313.0,28313.0,,28313.0,0.0,0.0,28313.0,0.0,0.0,0.0,0.0,0.0,28313,,,,,,,,,,28313.0,28313.0,Southcenter,male,private,private
15,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,19148,19148.0,19148.0,,19148.0,0.0,0.0,0.0,19148.0,0.0,0.0,0.0,0.0,19148,,,,,,,,,,19148.0,19148.0,Southcenter,male,public,public
15,2,16,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,19148,19148.0,19148.0,,19148.0,0.0,0.0,0.0,19148.0,0.0,0.0,0.0,0.0,19148,,,,,,,,,,19148.0,19148.0,Southcenter,female,public,public
15,2,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,11091,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,11091,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,1,18,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,11.0,,,,,,,,,1,29034,0.0,29034.0,,29034.0,0.0,29034.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,6.0,,,,,,,,,3,9005,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,4,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,9005,9005.0,9005.0,,9005.0,0.0,0.0,0.0,0.0,9005.0,0.0,0.0,0.0,9005,,,,,,,,,,9005.0,9005.0,Southcenter,male,public,public
15,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4,9005,9005.0,9005.0,,9005.0,0.0,0.0,0.0,9005.0,9005.0,0.0,0.0,0.0,9005,,,,,,,,,,9005.0,9005.0,Southcenter,male,public,public
15,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4,9005,9005.0,9005.0,,9005.0,0.0,0.0,0.0,9005.0,9005.0,0.0,0.0,0.0,9005,,,,,,,,,,9005.0,9005.0,Southcenter,male,public,public
15,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,2.0,,,,,,,,,5,9005,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4,28313,0.0,28313.0,,28313.0,0.0,0.0,0.0,28313.0,0.0,0.0,0.0,0.0,28313,,,,,,,,,,28313.0,28313.0,Southcenter,female,public,public
15,2,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4,28313,0.0,28313.0,,28313.0,0.0,0.0,0.0,28313.0,0.0,0.0,0.0,0.0,28313,,,,,,,,,,28313.0,28313.0,Southcenter,female,public,public
15,2,15,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,31668,31668.0,31668.0,,31668.0,0.0,31668.0,0.0,31668.0,0.0,0.0,0.0,0.0,31668,,,,,,,,,,31668.0,0.0,Southcenter,female,public,public
15,1,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,31668,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,35183,0.0,35183.0,,35183.0,0.0,0.0,0.0,35183.0,0.0,0.0,0.0,0.0,35183,,,,,,,,,,35183.0,35183.0,Southcenter,female,public,public
15,1,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2,35183,0.0,35183.0,,35183.0,0.0,0.0,0.0,35183.0,0.0,0.0,0.0,0.0,35183,,,,,,,,,,35183.0,0.0,Southcenter,male,public,public
15,2,17,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,35183,0.0,35183.0,,35183.0,0.0,35183.0,0.0,35183.0,0.0,0.0,0.0,0.0,35183,,,,,,,,,,35183.0,0.0,Southcenter,female,public,public
15,1,4,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,7425,,,,,,,,,,,,,7425,,,,,,,,,,7425.0,7425.0,Southcenter,male,public,public
15,1,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,7425,7425.0,7425.0,,7425.0,0.0,0.0,0.0,7425.0,7425.0,0.0,0.0,0.0,7425,,,,,,,,,,7425.0,7425.0,Southcenter,male,public,public
15,1,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,7425,7425.0,7425.0,,7425.0,0.0,0.0,0.0,7425.0,7425.0,0.0,0.0,0.0,7425,,,,,,,,,,7425.0,7425.0,Southcenter,male,public,public
15,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,7425,7425.0,7425.0,,7425.0,0.0,0.0,0.0,7425.0,7425.0,0.0,0.0,0.0,7425,,,,,,,,,,7425.0,7425.0,Southcenter,male,public,public
15,1,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,6.0,,,,,,,,,4,7425,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,1,24,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,3,18445,0.0,18445.0,,18445.0,18445.0,0.0,0.0,18445.0,0.0,0.0,0.0,0.0,18445,,,,,,,,,,18445.0,0.0,Southcenter,male,public,public
15,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,10638,10638.0,10638.0,,10638.0,0.0,0.0,0.0,10638.0,10638.0,0.0,0.0,0.0,10638,,,,,,,,,,10638.0,10638.0,Southcenter,female,public,public
15,2,21,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,10638,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,female,public,public
15,1,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,10638,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Southcenter,male,public,public
15,2,19,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.0,,,,,,,,,6.0,,,,,,,,,4,11807,11807.0,11807.0,,11807.0,11807.0,11807.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Southcenter,female,public,public
